NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,canonical_smiles,scaffold
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX5637,Cc1c(C(=O)O)cccc1[N+](=O)[O-],Cc1c(C(=O)O)cccc1[N+](=O)[O-],c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2914,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,O=S1(=O)NC=Nc2ccccc21
1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX2915,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)O1,C1CC[C@@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)OC1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX26910,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl,c1csc(CNc2ccccc2-c2nnn[nH]2)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26912,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,O=C(CNCCCc1ccccc1)N1CCNC1=O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26915,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)[O-],CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)[O-],C1CC1
0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX22203,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],c1ccccc1
0.0,0.0,1.0,,,,,,0.0,,,,TOX22206,CCCCCCCCCCCCN1CCCC1=O,CCCCCCCCCCCCN1CCCC1=O,O=C1CCCN1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22209,CCCCCCCCN(C)CCCCCCCC,CCCCCCCCN(C)CCCCCCCC,
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22208,CNC(=O)C(c1ccccc1)c1ccccc1,CNC(=O)C(c1ccccc1)c1ccccc1,c1ccc(Cc2ccccc2)cc1
,,,,,,,0.0,,0.0,,,TOX31493,CCOC(=O)N1CCC(=O)CC1,CCOC(=O)N1CCC(=O)CC1,O=C1CCNCC1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14232,CC(Oc1cccc(Cl)c1)C(=O)O,CC(Oc1cccc(Cl)c1)C(=O)O,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24989,O=Cc1ccc(F)c(Br)c1,O=Cc1ccc(F)c(Br)c1,c1ccccc1
0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,0.0,TOX28959,O=C(O)c1cccc(/C=C2/C[C@H]3[C@H](C[C@@H](O)[C@@H]3/C=C/[C@@H](O)C3CCCCC3)O2)c1,O=C(O)c1cccc(/C=C2/C[C@@H]3[C@@H](/C=C/[C@@H](O)C4CCCCC4)[C@H](O)C[C@@H]3O2)c1,C(=C1/C[C@H]2[C@H](CC[C@@H]2/C=C/CC2CCCCC2)O1)\c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX28958,O=C(O)c1ccccc1S,O=C(O)c1ccccc1S,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24985,C=COCCOCCOC=C,C=COCCOCCOC=C,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28954,OCC(O)COc1ccc(Cl)cc1,OCC(O)COc1ccc(Cl)cc1,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24980,CN(C)CCCNCCC#N,CN(C)CCCNCCC#N,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX24981,O=P(O)(O)Oc1ccccc1,O=P(O)(O)Oc1ccccc1,c1ccccc1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,TOX24982,CN(C1CCCCC1)S(=O)(=O)c1ccccc1N,CN(C1CCCCC1)S(=O)(=O)c1ccccc1N,O=S(=O)(NC1CCCCC1)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,TOX24983,C=CC(=O)OCCOCCOCC,C=CC(=O)OCCOCCOCC,
0.0,0.0,0.0,,,0.0,,1.0,0.0,0.0,,1.0,TOX1248,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,O=C1c2ccc3c(c2O[C@@H]2COc4ccccc4[C@H]12)CCO3
0.0,,0.0,,,,,1.0,,1.0,1.0,1.0,TOX1247,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,N=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX1246,Cc1cc(C(=C2C=CC(=N)C=C2)c2ccc(N)cc2)ccc1N,Cc1cc(C(=C2C=CC(=N)C=C2)c2ccc(N)cc2)ccc1N,N=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX1241,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,C1=CCCCC1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,TOX1240,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,C1=CCCCC1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7370,CO[Si](C)(OC)OC,CO[Si](C)(OC)OC,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX18694,O=C1Nc2ccccc2C1=O,O=C1Nc2ccccc2C1=O,O=C1Nc2ccccc2C1=O
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1799,CCN(CC)C1CCCCC1,CCN(CC)C1CCCCC1,C1CCCCC1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1798,c1ccc2ncccc2c1,c1ccc2ncccc2c1,c1ccc2ncccc2c1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX25851,CCC(=O)c1c(O)cc(O)cc1O,CCC(=O)c1c(O)cc(O)cc1O,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1790,O=[N+]([O-])c1ccccc1O,O=[N+]([O-])c1ccccc1O,c1ccccc1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX1793,Oc1cccc2ccccc12,Oc1cccc2ccccc12,c1ccc2ccccc2c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1060,O=NN1CCCCC1,O=NN1CCCCC1,C1CCNCC1
0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX1065,Cc1ccccc1N=O,Cc1ccccc1N=O,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX694,CN(C)P(=O)(N(C)C)N(C)C,CN(C)P(=O)(N(C)C)N(C)C,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX696,CCCCCC(N)=O,CCCCCC(N)=O,
0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,1.0,0.0,TOX697,CCCCCCOc1cc(C)c(O)c(C)c1C,CCCCCCOc1cc(C)c(O)c(C)c1C,c1ccccc1
0.0,0.0,0.0,,,0.0,1.0,,0.0,1.0,1.0,1.0,TOX690,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,c1ccc(Cc2ccccc2)cc1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7086,CCCCCCC(O)CCCCCCCCCCC(=O)OC,CCCCCCC(O)CCCCCCCCCCC(=O)OC,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7085,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,
0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,,0.0,TOX7084,CC(C)OC(=S)[S-],CC(C)OC(=S)[S-],
0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,,,,TOX2265,CCc1cccc(CC)c1N(COC)C(=O)CCl,CCc1cccc(CC)c1N(COC)C(=O)CCl,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2267,CNC(=O)ON=C(C)SC,CNC(=O)ON=C(C)SC,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX24328,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,O=C1C[C@@H](c2ccccc2)Oc2cc(O[C@H]3CCC[C@@H](CO[C@H]4CCCCO4)O3)ccc21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3792,Cc1ccc([N+](=O)[O-])cc1,Cc1ccc([N+](=O)[O-])cc1,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24458,O=S(=O)([O-])CCN1CCN(CCO)CC1,O=S(=O)([O-])CCN1CCN(CCO)CC1,C1CNCCN1
0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,TOX24459,Cc1c(C2(c3cc(Br)c(O)c(Br)c3C)OS(=O)(=O)c3ccccc32)cc(Br)c(O)c1Br,Cc1c(C2(c3cc(Br)c(O)c(Br)c3C)OS(=O)(=O)c3ccccc32)cc(Br)c(O)c1Br,O=S1(=O)OC(c2ccccc2)(c2ccccc2)c2ccccc21
0.0,,0.0,,,0.0,0.0,,1.0,0.0,0.0,1.0,TOX21133,O=C(CCCCCCC(=O)Nc1ccccc1)NO,O=C(CCCCCCC(=O)Nc1ccccc1)NO,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24450,CCCOC(OCCC)OCCC,CCCOC(OCCC)OCCC,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24451,COC(=O)CCCCC(=O)O,COC(=O)CCCCC(=O)O,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24456,Nc1cc[nH]c(=O)n1,Nc1cc[nH]c(=O)n1,O=c1nccc[nH]1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21137,CC[N+](CC)(CC)CC,CC[N+](CC)(CC)CC,
0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,,,,TOX24454,CCOC(=O)CC(=O)CCl,CCOC(=O)CC(=O)CCl,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24455,C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,
,,,,,,,,,0.0,,,TOX25588,CNCCc1ccccn1,CNCCc1ccccn1,c1ccncc1
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX25586,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)CC(O)C(=O)O.O=C(O)CC(O)C(=O)O,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)CC(O)C(=O)O.O=C(O)CC(O)C(=O)O,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1
0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX25584,CNC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,CNC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,c1ccc(Nc2ccccn2)cc1
,,,,,,,,,1.0,,,TOX25583,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,O=c1cccc(C2CCCCC2)[nH]1
0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,TOX25582,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O.COC(N)(CO)CO,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O.COC(N)(CO)CO,C1CCCC1
,,,,,,,0.0,,0.0,,,TOX25580,C[C@H](N)[C@H](O)c1cccc(O)c1,C[C@H](N)[C@H](O)c1cccc(O)c1,c1ccccc1
0.0,0.0,0.0,,,0.0,,1.0,0.0,,0.0,1.0,TOX470,c1cc(OCC2CO2)cc(OCC2CO2)c1,c1cc(OCC2CO2)cc(OCC2CO2)c1,c1cc(OCC2CO2)cc(OCC2CO2)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX474,O=C1CCc2ccccc2O1,O=C1CCc2ccccc2O1,O=C1CCc2ccccc2O1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX478,CC1(C)OC(=O)NC1=O,CC1(C)OC(=O)NC1=O,O=C1COC(=O)N1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX479,CNC(=O)CSP(=S)(OC)OC,CNC(=O)CSP(=S)(OC)OC,
0.0,,0.0,,,0.0,,,0.0,1.0,1.0,1.0,TOX1342,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,c1ccc(Sc2ccccc2)cc1
0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,1.0,TOX5830,BrC(Br)C(Br)(Br)Br,BrC(Br)C(Br)(Br)Br,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3132,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,O=S1(=O)NCNc2ccccc21
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX5839,Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1,Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1,c1ccccc1
0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22448,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,c1ccccc1
0.0,0.0,0.0,,1.0,0.0,0.0,1.0,,,0.0,0.0,TOX25323,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,O=C(CCN1CCCCC1)c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6566,COC(=O)C1CCC(C(=O)OC)CC1,COC(=O)C1CCC(C(=O)OC)CC1,C1CCCCC1
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22441,CNC(=O)Oc1c(C(C)(C)C)cc(C)cc1C(C)(C)C,CNC(=O)Oc1c(C(C)(C)C)cc(C)cc1C(C)(C)C,c1ccccc1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25320,CCC(C)(CN(C)C)OC(=O)c1ccccc1,CCC(C)(CN(C)C)OC(=O)c1ccccc1,c1ccccc1
0.0,,0.0,,,0.0,,,0.0,,,0.0,TOX6563,CCCCCCCC/C=C\CCCCCCCC(=O)N(CCO)CCO,CCCCCCCC/C=C\CCCCCCCC(=O)N(CCO)CCO,
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,TOX25326,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,c1ccc(CNc2ncccn2)cc1
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX25325,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,c1ccccc1
1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,TOX16496,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,O=C1C=C2CC[C@@H]3[C@H](CCC4CCC[C@H]43)[C@H]2CC1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX15616,O=[N+]([O-])c1ccccc1[O-],O=[N+]([O-])c1ccccc1[O-],c1ccccc1
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX587,CCOC(=O)CBr,CCOC(=O)CBr,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26710,NCC(O)c1cccc(O)c1,NCC(O)c1cccc(O)c1,c1ccccc1
0.0,,0.0,,,,,,0.0,1.0,1.0,,TOX6212,Oc1cc(Cl)c(Cl)c(Cl)c1,Oc1cc(Cl)c(Cl)c(Cl)c1,c1ccccc1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,TOX26218,CC(O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C1CC[C@H]2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2C1
0.0,0.0,1.0,,,0.0,0.0,,,,0.0,0.0,TOX26213,CCOc1cc(-c2nccc3cc(OC)c(OC)cc23)cc(OCC)c1OCC,CCOc1cc(-c2nccc3cc(OC)c(OC)cc23)cc(OCC)c1OCC,c1ccc(-c2nccc3ccccc23)cc1
1.0,,,,1.0,,0.0,,0.0,,0.0,0.0,TOX26210,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,O=C1C=C2CC[C@@H]3C(CCC4CCC[C@H]43)C2CC1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26215,CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,O=S1(=O)NCNc2ccccc21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22059,CCCC(=O)OCCC(C)C,CCCC(=O)OCCC(C)C,
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22051,Cc1ccccc1NC(=N)NC(=N)N,Cc1ccccc1NC(=N)NC(=N)N,c1ccccc1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX22053,O=C(O)C(=O)Cc1c[nH]c2ccccc12,O=C(O)C(=O)Cc1c[nH]c2ccccc12,c1ccc2[nH]ccc2c1
0.0,0.0,,,,0.0,,1.0,,0.0,1.0,1.0,TOX4300,O=[Se](O)O,O=[Se](O)O,
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4303,NC(N)=[Se],NC(N)=[Se],
0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,1.0,1.0,TOX2652,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,O=C(c1ccccc1)c1coc2ccccc12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4304,CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O,CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O,O=C1C=CCCC1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7966,O=C([O-])[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,O=C([O-])[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,
0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,,0.0,0.0,TOX7963,CC(C)CCCCCCCCCCCCCCC(=O)O,CC(C)CCCCCCCCCCCCCCC(=O)O,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX4046,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,c1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4045,CCOS(=O)(=O)OCC,CCOS(=O)(=O)OCC,
0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX4048,COS(=O)(=O)[O-].Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,COS(=O)(=O)[O-].Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,c1ccc(-c2cc(-c3ccccc3)[nH+][nH]2)cc1
0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4049,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,O=C(NC(=O)c1ccccc1)Nc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX17697,Cc1ccc(NC=O)c(C)c1,Cc1ccc(NC=O)c(C)c1,c1ccccc1
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX27169,Cc1ccc(C=O)s1,Cc1ccc(C=O)s1,c1ccsc1
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,TOX27163,CC(=O)c1ccc2c(c1)CCCC2,CC(=O)c1ccc2c(c1)CCCC2,c1ccc2c(c1)CCCC2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27162,C=CC(=O)CCCCC,C=CC(=O)CCCCC,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27161,CC(=O)CCc1ccc2c(c1)OCO2,CC(=O)CCc1ccc2c(c1)OCO2,c1ccc2c(c1)OCO2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27160,C=CC(C)(CCC=C(C)C)OC(=O)CC(C)C,C=CC(C)(CCC=C(C)C)OC(=O)CC(C)C,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27167,CNC(C)=O,CNC(C)=O,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27166,COc1ccc(CCC(C)=O)cc1,COc1ccc(CCC(C)=O)cc1,c1ccccc1
0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TOX27164,CCCC1CCCC(=O)O1,CCCC1CCCC(=O)O1,O=C1CCCCO1
,,,,,,,0.0,,0.0,,,TOX31511,CCOc1ccccc1OCC1CNCCO1,CCOc1ccccc1OCC1CNCCO1,c1ccc(OCC2CNCCO2)cc1
,,,,,,,0.0,,0.0,,,TOX31510,COc1ccc2cc(C=O)ccc2c1,COc1ccc2cc(C=O)ccc2c1,c1ccc2ccccc2c1
,,,,,,,0.0,,0.0,,,TOX31513,CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC,CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC,c1ccccc1
,,,,,,,0.0,,0.0,,,TOX31515,CC(=O)N(CC(=O)N(C)C)c1ccccc1,CC(=O)N(CC(=O)N(C)C)c1ccccc1,c1ccccc1
,,,,,,,0.0,,0.0,,,TOX31514,O=C(O)C1CCC1,O=C(O)C1CCC1,C1CCC1
